frame,prevSprite,thisSprite,x,y,width,height,velocityX,velocityY,preVelocityX,preVelocityY,changeConfidence
395,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.9762695
395,largeHill,largeHill,31.0,325.0,56.0,130.0,3.0,-1.0,0.0,0.0,0.9762695
395,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9762695
395,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9762695
395,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9762695
395,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
395,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9762695
396,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.9764285
396,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,3.0,-1.0,0.9764285
396,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9764285
396,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9764285
396,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9764285
396,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
396,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9764285
397,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
397,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
397,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
397,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
397,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
397,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
397,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
398,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
398,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
398,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
398,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
398,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
398,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
399,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
399,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
399,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
399,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
399,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
399,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
400,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
400,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
400,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
400,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
400,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
400,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
401,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
401,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
401,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
401,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
401,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
401,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
402,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
402,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
402,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
402,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
402,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
402,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
403,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
403,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
403,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
403,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
403,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
403,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
404,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
404,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
404,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
404,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
404,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
404,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
405,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
405,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
405,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
405,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
405,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
405,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
406,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
406,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
406,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
406,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
406,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
406,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,largeHill,largeHill,28.0,330.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
407,largeHill,largeHill,31.0,325.0,56.0,130.0,0.0,0.0,0.0,0.0,0.976491
407,smallHill,smallHill,38.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
407,smallHill,smallHill,41.0,304.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
407,smallHill,smallHill,44.0,308.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
407,smallHill,smallHill,45.0,302.0,30.0,78.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,45.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,71.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,97.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,123.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,148.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,174.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,200.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,225.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,cloud1,cloud1,238.5,90.0,39.0,52.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,251.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,277.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,303.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,bush3,bush3,309.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,329.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,354.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
407,ground,ground,380.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
408,ground,ground,19.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.976491
